sent_id,item_id,verb,sentence_type,continuation_type,main_sentence,sentence,critical_token,critical_prob,logprob
200,50,meet,nonIC,nonexp,Ryan met the consultants who were abnormally busy at work,"Ryan met the consultants who were abnormally busy at work, and", and,-1.176322102546692,"[('Ryan', -9.762491226196289), (' met', -9.66763973236084), (' the', -3.2854509353637695), (' consultants', -11.852416038513184), (' who', -3.0341849327087402), (' were', -1.7514158487319946), (' ab', -11.21983814239502), ('normally', -3.942803382873535), (' busy', -4.8511481285095215), (' at', -2.974243640899658), (' work', -3.211355209350586), (',', -1.6882141828536987), (' and', -1.176322102546692)]"
201,51,praise,IC,exp,Amy praised the guardian who was diligent in keeping everything on track,"Amy praised the guardian who was diligent in keeping everything on track, because", because,-5.515555381774902,"[('Amy', -10.001325607299805), (' praised', -12.373393058776855), (' the', -2.136388063430786), (' guardian', -11.563228607177734), (' who', -4.218384742736816), (' was', -3.686554431915283), (' diligent', -8.922436714172363), (' in', -0.8735336065292358), (' keeping', -4.399786949157715), (' everything', -7.349333763122559), (' on', -3.406057596206665), (' track', -1.0358211994171143), (',', -2.138420343399048), (' because', -5.515555381774902)]"
202,51,talk,nonIC,exp,Amy talked to the guardian who was diligent in keeping everything on track,"Amy talked to the guardian who was diligent in keeping everything on track, because", because,-5.986867904663086,"[('Amy', -10.001325607299805), (' talked', -10.089425086975098), (' to', -1.3020539283752441), (' the', -2.4276981353759766), (' guardian', -9.312456130981445), (' who', -6.483453273773193), (' was', -2.9422190189361572), (' diligent', -11.52146053314209), (' in', -0.996315598487854), (' keeping', -4.443289756774902), (' everything', -6.1956000328063965), (' on', -2.67494797706604), (' track', -1.115214228630066), (',', -2.465127468109131), (' because', -5.986867904663086)]"
203,51,praise,IC,nonexp,Amy praised the guardian who was diligent in keeping everything on track,"Amy praised the guardian who was diligent in keeping everything on track, and", and,-1.317425012588501,"[('Amy', -10.001325607299805), (' praised', -12.373393058776855), (' the', -2.136388063430786), (' guardian', -11.563228607177734), (' who', -4.218384742736816), (' was', -3.686554431915283), (' diligent', -8.922436714172363), (' in', -0.8735336065292358), (' keeping', -4.399786949157715), (' everything', -7.349333763122559), (' on', -3.406057596206665), (' track', -1.0358211994171143), (',', -2.138420343399048), (' and', -1.317425012588501)]"
204,51,talk,nonIC,nonexp,Amy talked to the guardian who was diligent in keeping everything on track,"Amy talked to the guardian who was diligent in keeping everything on track, and", and,-1.477702021598816,"[('Amy', -10.001325607299805), (' talked', -10.089425086975098), (' to', -1.3020539283752441), (' the', -2.4276981353759766), (' guardian', -9.312456130981445), (' who', -6.483453273773193), (' was', -2.9422190189361572), (' diligent', -11.52146053314209), (' in', -0.996315598487854), (' keeping', -4.443289756774902), (' everything', -6.1956000328063965), (' on', -2.67494797706604), (' track', -1.115214228630066), (',', -2.465127468109131), (' and', -1.477702021598816)]"
205,52,hate,IC,exp,Jonathon hates the supervisor who is always shouting at others,"Jonathon hates the supervisor who is always shouting at others, because", because,-5.127072811126709,"[('Jon', -9.896194458007812), ('athon', -3.6939759254455566), (' hates', -12.03436279296875), (' the', -2.428300142288208), (' supervisor', -11.856337547302246), (' who', -2.481675624847412), (' is', -2.229999542236328), (' always', -2.5493075847625732), (' shouting', -4.685467720031738), (' at', -0.3994213342666626), (' others', -6.995429515838623), (',', -1.977925181388855), (' because', -5.127072811126709)]"
206,52,live,nonIC,exp,Jonathon lives next to the supervisor who is always shouting at others,"Jonathon lives next to the supervisor who is always shouting at others, because", because,-5.530623912811279,"[('Jon', -9.896194458007812), ('athon', -3.6939759254455566), (' lives', -8.062320709228516), (' next', -6.134987831115723), (' to', -1.6845388412475586), (' the', -1.409197449684143), (' supervisor', -11.79984188079834), (' who', -3.3603763580322266), (' is', -1.7681077718734741), (' always', -3.298177480697632), (' shouting', -5.4905595779418945), (' at', -0.5577925443649292), (' others', -6.210378170013428), (',', -2.3386752605438232), (' because', -5.530623912811279)]"
207,52,hate,IC,nonexp,Jonathon hates the supervisor who is always shouting at others,"Jonathon hates the supervisor who is always shouting at others, and", and,-1.6247135400772095,"[('Jon', -9.896194458007812), ('athon', -3.6939759254455566), (' hates', -12.03436279296875), (' the', -2.428300142288208), (' supervisor', -11.856337547302246), (' who', -2.481675624847412), (' is', -2.229999542236328), (' always', -2.5493075847625732), (' shouting', -4.685467720031738), (' at', -0.3994213342666626), (' others', -6.995429515838623), (',', -1.977925181388855), (' and', -1.6247135400772095)]"
208,52,live,nonIC,nonexp,Jonathon lives next to the supervisor who is always shouting at others,"Jonathon lives next to the supervisor who is always shouting at others, and", and,-1.8813358545303345,"[('Jon', -9.896194458007812), ('athon', -3.6939759254455566), (' lives', -8.062320709228516), (' next', -6.134987831115723), (' to', -1.6845388412475586), (' the', -1.409197449684143), (' supervisor', -11.79984188079834), (' who', -3.3603763580322266), (' is', -1.7681077718734741), (' always', -3.298177480697632), (' shouting', -5.4905595779418945), (' at', -0.5577925443649292), (' others', -6.210378170013428), (',', -2.3386752605438232), (' and', -1.8813358545303345)]"
209,53,blame,IC,exp,Natalie blamed the principal who was late to the meeting,"Natalie blamed the principal who was late to the meeting, because", because,-4.101271629333496,"[('N', -6.203852653503418), ('atal', -4.683800220489502), ('ie', -0.42997342348098755), (' blamed', -15.559741973876953), (' the', -2.1425070762634277), (' principal', -9.14967155456543), (' who', -4.532419681549072), (' was', -2.227999687194824), (' late', -5.960674285888672), (' to', -1.42210054397583), (' the', -1.5541386604309082), (' meeting', -1.1580233573913574), (',', -2.04081392288208), (' because', -4.101271629333496)]"
210,53,resemble,nonIC,exp,Natalie resembled the principal who was late to the meeting,"Natalie resembled the principal who was late to the meeting, because", because,-4.270340919494629,"[('N', -6.203852653503418), ('atal', -4.683800220489502), ('ie', -0.42997342348098755), (' resembled', -16.392578125), (' the', -1.9331107139587402), (' principal', -9.356033325195312), (' who', -4.232192516326904), (' was', -2.4056973457336426), (' late', -6.514830112457275), (' to', -1.3978688716888428), (' the', -1.9789400100708008), (' meeting', -2.416718006134033), (',', -1.735994815826416), (' because', -4.270340919494629)]"
211,53,blame,IC,nonexp,Natalie blamed the principal who was late to the meeting,"Natalie blamed the principal who was late to the meeting, and", and,-1.8033418655395508,"[('N', -6.203852653503418), ('atal', -4.683800220489502), ('ie', -0.42997342348098755), (' blamed', -15.559741973876953), (' the', -2.1425070762634277), (' principal', -9.14967155456543), (' who', -4.532419681549072), (' was', -2.227999687194824), (' late', -5.960674285888672), (' to', -1.42210054397583), (' the', -1.5541386604309082), (' meeting', -1.1580233573913574), (',', -2.04081392288208), (' and', -1.8033418655395508)]"
212,53,resemble,nonIC,nonexp,Natalie resembled the principal who was late to the meeting,"Natalie resembled the principal who was late to the meeting, and", and,-2.1364994049072266,"[('N', -6.203852653503418), ('atal', -4.683800220489502), ('ie', -0.42997342348098755), (' resembled', -16.392578125), (' the', -1.9331107139587402), (' principal', -9.356033325195312), (' who', -4.232192516326904), (' was', -2.4056973457336426), (' late', -6.514830112457275), (' to', -1.3978688716888428), (' the', -1.9789400100708008), (' meeting', -2.416718006134033), (',', -1.735994815826416), (' and', -2.1364994049072266)]"
213,54,help,IC,exp,Alex helped the counselor who was looking for information,"Alex helped the counselor who was looking for information, because", because,-5.040125846862793,"[('Alex', -9.158098220825195), (' helped', -10.198930740356445), (' the', -3.9721927642822266), (' counselor', -10.965561866760254), (' who', -4.132760047912598), (' was', -1.1856863498687744), (' looking', -4.753066062927246), (' for', -0.7749952673912048), (' information', -4.231316566467285), (',', -4.796478271484375), (' because', -5.040125846862793)]"
214,54,greet,nonIC,exp,Alex greeted the counselor who was looking for information,"Alex greeted the counselor who was looking for information, because", because,-6.104113578796387,"[('Alex', -9.158098220825195), (' greeted', -12.73000717163086), (' the', -2.7573628425598145), (' counselor', -9.843481063842773), (' who', -3.800745964050293), (' was', -1.4980111122131348), (' looking', -4.870370864868164), (' for', -1.018276572227478), (' information', -5.203792095184326), (',', -4.229859352111816), (' because', -6.104113578796387)]"
215,54,help,IC,nonexp,Alex helped the counselor who was looking for information,"Alex helped the counselor who was looking for information, and", and,-1.3128682374954224,"[('Alex', -9.158098220825195), (' helped', -10.198930740356445), (' the', -3.9721927642822266), (' counselor', -10.965561866760254), (' who', -4.132760047912598), (' was', -1.1856863498687744), (' looking', -4.753066062927246), (' for', -0.7749952673912048), (' information', -4.231316566467285), (',', -4.796478271484375), (' and', -1.3128682374954224)]"
216,54,greet,nonIC,nonexp,Alex greeted the counselor who was looking for information,"Alex greeted the counselor who was looking for information, and", and,-1.2149658203125,"[('Alex', -9.158098220825195), (' greeted', -12.73000717163086), (' the', -2.7573628425598145), (' counselor', -9.843481063842773), (' who', -3.800745964050293), (' was', -1.4980111122131348), (' looking', -4.870370864868164), (' for', -1.018276572227478), (' information', -5.203792095184326), (',', -4.229859352111816), (' and', -1.2149658203125)]"
217,55,reproach,IC,exp,Tiffany reproached the intern who was negligent and sluggish,"Tiffany reproached the intern who was negligent and sluggish, because", because,-4.470528602600098,"[('T', -5.981538772583008), ('iffany', -5.566905975341797), (' repro', -16.47699737548828), ('ached', -10.380088806152344), (' the', -2.257950782775879), (' intern', -9.026163101196289), (' who', -2.7607827186584473), (' was', -2.1611297130584717), (' negligent', -9.15056037902832), (' and', -2.184678077697754), (' sluggish', -9.29259967803955), (',', -1.9510457515716553), (' because', -4.470528602600098)]"
218,55,study,nonIC,exp,Tiffany studied with the intern who was negligent and sluggish,"Tiffany studied with the intern who was negligent and sluggish, because", because,-5.862867832183838,"[('T', -5.981538772583008), ('iffany', -5.566905975341797), (' studied', -9.804524421691895), (' with', -3.375223398208618), (' the', -2.5560808181762695), (' intern', -10.68220329284668), (' who', -6.4379682540893555), (' was', -1.678863525390625), (' negligent', -13.284429550170898), (' and', -1.6461341381072998), (' sluggish', -12.287915229797363), (',', -2.2561628818511963), (' because', -5.862867832183838)]"
219,55,reproach,IC,nonexp,Tiffany reproached the intern who was negligent and sluggish,"Tiffany reproached the intern who was negligent and sluggish, and", and,-1.2758455276489258,"[('T', -5.981538772583008), ('iffany', -5.566905975341797), (' repro', -16.47699737548828), ('ached', -10.380088806152344), (' the', -2.257950782775879), (' intern', -9.026163101196289), (' who', -2.7607827186584473), (' was', -2.1611297130584717), (' negligent', -9.15056037902832), (' and', -2.184678077697754), (' sluggish', -9.29259967803955), (',', -1.9510457515716553), (' and', -1.2758455276489258)]"
220,55,study,nonIC,nonexp,Tiffany studied with the intern who was negligent and sluggish,"Tiffany studied with the intern who was negligent and sluggish, and", and,-0.9707865715026855,"[('T', -5.981538772583008), ('iffany', -5.566905975341797), (' studied', -9.804524421691895), (' with', -3.375223398208618), (' the', -2.5560808181762695), (' intern', -10.68220329284668), (' who', -6.4379682540893555), (' was', -1.678863525390625), (' negligent', -13.284429550170898), (' and', -1.6461341381072998), (' sluggish', -12.287915229797363), (',', -2.2561628818511963), (' and', -0.9707865715026855)]"
221,56,pacify,IC,exp,Samuel pacified the neighbor who was irritated by the noise,"Samuel pacified the neighbor who was irritated by the noise, because", because,-4.163356304168701,"[('Sam', -9.072751998901367), ('uel', -1.4086686372756958), (' pac', -14.457663536071777), ('ified', -5.963066101074219), (' the', -1.7251291275024414), (' neighbor', -9.75806999206543), (' who', -3.413841724395752), (' was', -1.7237359285354614), (' irritated', -6.054668426513672), (' by', -0.7694916129112244), (' the', -0.6500314474105835), (' noise', -1.6295987367630005), (',', -2.414524555206299), (' because', -4.163356304168701)]"
222,56,chat,nonIC,exp,Samuel chatted with the neighbor who was irritated by the noise,"Samuel chatted with the neighbor who was irritated by the noise, because", because,-5.775482654571533,"[('Sam', -9.072751998901367), ('uel', -1.4086686372756958), (' ch', -11.07367992401123), ('atted', -8.246326446533203), (' with', -0.7552346587181091), (' the', -2.4012539386749268), (' neighbor', -8.365036010742188), (' who', -2.649290084838867), (' was', -2.0537261962890625), (' irritated', -10.30875015258789), (' by', -1.4486489295959473), (' the', -0.6144780516624451), (' noise', -2.1028876304626465), (',', -2.501002311706543), (' because', -5.775482654571533)]"
223,56,pacify,IC,nonexp,Samuel pacified the neighbor who was irritated by the noise,"Samuel pacified the neighbor who was irritated by the noise, and", and,-1.5808712244033813,"[('Sam', -9.072751998901367), ('uel', -1.4086686372756958), (' pac', -14.457663536071777), ('ified', -5.963066101074219), (' the', -1.7251291275024414), (' neighbor', -9.75806999206543), (' who', -3.413841724395752), (' was', -1.7237359285354614), (' irritated', -6.054668426513672), (' by', -0.7694916129112244), (' the', -0.6500314474105835), (' noise', -1.6295987367630005), (',', -2.414524555206299), (' and', -1.5808712244033813)]"
224,56,chat,nonIC,nonexp,Samuel chatted with the neighbor who was irritated by the noise,"Samuel chatted with the neighbor who was irritated by the noise, and", and,-1.0746846199035645,"[('Sam', -9.072751998901367), ('uel', -1.4086686372756958), (' ch', -11.07367992401123), ('atted', -8.246326446533203), (' with', -0.7552346587181091), (' the', -2.4012539386749268), (' neighbor', -8.365036010742188), (' who', -2.649290084838867), (' was', -2.0537261962890625), (' irritated', -10.30875015258789), (' by', -1.4486489295959473), (' the', -0.6144780516624451), (' noise', -2.1028876304626465), (',', -2.501002311706543), (' and', -1.0746846199035645)]"
225,57,detest,IC,exp,Julie detests the manager who has been demanding and unfair,"Julie detests the manager who has been demanding and unfair, because", because,-6.081271648406982,"[('Jul', -9.093313217163086), ('ie', -1.5506662130355835), (' det', -12.323582649230957), ('ests', -2.162365198135376), (' the', -2.004848003387451), (' manager', -8.764862060546875), (' who', -2.5311665534973145), (' has', -2.870563507080078), (' been', -1.9042314291000366), (' demanding', -6.8569135665893555), (' and', -5.2959675788879395), (' unfair', -4.5470805168151855), (',', -2.5002260208129883), (' because', -6.081271648406982)]"
226,57,visit,nonIC,exp,Julie visits the manager who has been demanding and unfair,"Julie visits the manager who has been demanding and unfair, because", because,-5.79956579208374,"[('Jul', -9.093313217163086), ('ie', -1.5506662130355835), (' visits', -10.069416999816895), (' the', -1.5533610582351685), (' manager', -10.692353248596191), (' who', -5.496977806091309), (' has', -2.4678406715393066), (' been', -1.4608452320098877), (' demanding', -9.123988151550293), (' and', -5.52376651763916), (' unfair', -6.006633758544922), (',', -3.267716407775879), (' because', -5.79956579208374)]"
227,57,detest,IC,nonexp,Julie detests the manager who has been demanding and unfair,"Julie detests the manager who has been demanding and unfair, and", and,-1.1184115409851074,"[('Jul', -9.093313217163086), ('ie', -1.5506662130355835), (' det', -12.323582649230957), ('ests', -2.162365198135376), (' the', -2.004848003387451), (' manager', -8.764862060546875), (' who', -2.5311665534973145), (' has', -2.870563507080078), (' been', -1.9042314291000366), (' demanding', -6.8569135665893555), (' and', -5.2959675788879395), (' unfair', -4.5470805168151855), (',', -2.5002260208129883), (' and', -1.1184115409851074)]"
228,57,visit,nonIC,nonexp,Julie visits the manager who has been demanding and unfair,"Julie visits the manager who has been demanding and unfair, and", and,-1.1377110481262207,"[('Jul', -9.093313217163086), ('ie', -1.5506662130355835), (' visits', -10.069416999816895), (' the', -1.5533610582351685), (' manager', -10.692353248596191), (' who', -5.496977806091309), (' has', -2.4678406715393066), (' been', -1.4608452320098877), (' demanding', -9.123988151550293), (' and', -5.52376651763916), (' unfair', -6.006633758544922), (',', -3.267716407775879), (' and', -1.1377110481262207)]"
229,58,thank,IC,exp,Ethan thanked the host who was organizing the event,"Ethan thanked the host who was organizing the event, because", because,-6.480965614318848,"[('E', -6.430418014526367), ('than', -5.336932182312012), (' thanked', -13.517169952392578), (' the', -1.9024347066879272), (' host', -5.097133636474609), (' who', -4.074014663696289), (' was', -2.3934099674224854), (' organizing', -6.609691619873047), (' the', -0.2964355945587158), (' event', -1.2307868003845215), (',', -1.7515228986740112), (' because', -6.480965614318848)]"
230,58,ran,nonIC,exp,Ethan ran into the host who was organizing the event,"Ethan ran into the host who was organizing the event, because", because,-6.347129821777344,"[('E', -6.430418014526367), ('than', -5.336932182312012), (' ran', -9.317266464233398), (' into', -2.6788887977600098), (' the', -0.8831077814102173), (' host', -11.05173110961914), (' who', -5.013534069061279), (' was', -0.9488469362258911), (' organizing', -6.4711785316467285), (' the', -0.3275221586227417), (' event', -1.6044797897338867), (',', -1.9653522968292236), (' because', -6.347129821777344)]"
231,58,thank,IC,nonexp,Ethan thanked the host who was organizing the event,"Ethan thanked the host who was organizing the event, and", and,-1.1576958894729614,"[('E', -6.430418014526367), ('than', -5.336932182312012), (' thanked', -13.517169952392578), (' the', -1.9024347066879272), (' host', -5.097133636474609), (' who', -4.074014663696289), (' was', -2.3934099674224854), (' organizing', -6.609691619873047), (' the', -0.2964355945587158), (' event', -1.2307868003845215), (',', -1.7515228986740112), (' and', -1.1576958894729614)]"
232,58,ran,nonIC,nonexp,Ethan ran into the host who was organizing the event,"Ethan ran into the host who was organizing the event, and", and,-1.2562254667282104,"[('E', -6.430418014526367), ('than', -5.336932182312012), (' ran', -9.317266464233398), (' into', -2.6788887977600098), (' the', -0.8831077814102173), (' host', -11.05173110961914), (' who', -5.013534069061279), (' was', -0.9488469362258911), (' organizing', -6.4711785316467285), (' the', -0.3275221586227417), (' event', -1.6044797897338867), (',', -1.9653522968292236), (' and', -1.2562254667282104)]"
233,59,congratulate,IC,exp,Grace congratulates the conductor who has recently won the award,"Grace congratulates the conductor who has recently won the award, because", because,-7.029203414916992,"[('Grace', -10.453486442565918), (' congrat', -12.504931449890137), ('ulates', -0.14235183596611023), (' the', -2.2984421253204346), (' conductor', -10.77499008178711), (' who', -4.48405647277832), (' has', -2.357849597930908), (' recently', -4.607839107513428), (' won', -3.572396755218506), (' the', -0.554710865020752), (' award', -4.3417205810546875), (',', -3.3359622955322266), (' because', -7.029203414916992)]"
234,59,work,nonIC,exp,Grace works with the conductor who has recently won the award,"Grace works with the conductor who has recently won the award, because", because,-8.354839324951172,"[('Grace', -10.453486442565918), (' works', -8.293889999389648), (' with', -1.4037281274795532), (' the', -2.464096784591675), (' conductor', -11.07821273803711), (' who', -5.462835788726807), (' has', -2.4342641830444336), (' recently', -4.758882522583008), (' won', -5.347573280334473), (' the', -0.8702315092086792), (' award', -4.554405212402344), (',', -2.832909107208252), (' because', -8.354839324951172)]"
235,59,congratulate,IC,nonexp,Grace congratulates the conductor who has recently won the award,"Grace congratulates the conductor who has recently won the award, and", and,-1.958868145942688,"[('Grace', -10.453486442565918), (' congrat', -12.504931449890137), ('ulates', -0.14235183596611023), (' the', -2.2984421253204346), (' conductor', -10.77499008178711), (' who', -4.48405647277832), (' has', -2.357849597930908), (' recently', -4.607839107513428), (' won', -3.572396755218506), (' the', -0.554710865020752), (' award', -4.3417205810546875), (',', -3.3359622955322266), (' and', -1.958868145942688)]"
236,59,work,nonIC,nonexp,Grace works with the conductor who has recently won the award,"Grace works with the conductor who has recently won the award, and", and,-1.7786129713058472,"[('Grace', -10.453486442565918), (' works', -8.293889999389648), (' with', -1.4037281274795532), (' the', -2.464096784591675), (' conductor', -11.07821273803711), (' who', -5.462835788726807), (' has', -2.4342641830444336), (' recently', -4.758882522583008), (' won', -5.347573280334473), (' the', -0.8702315092086792), (' award', -4.554405212402344), (',', -2.832909107208252), (' and', -1.7786129713058472)]"
237,60,mock,IC,exp,Joseph mocked the trainer who was scared by the coyote,"Joseph mocked the trainer who was scared by the coyote, because", because,-4.22916841506958,"[('Joseph', -9.425392150878906), (' mocked', -17.45826530456543), (' the', -1.5527079105377197), (' trainer', -12.940229415893555), (' who', -2.757244110107422), (' was', -2.613184690475464), (' scared', -8.016342163085938), (' by', -3.546074628829956), (' the', -1.1437132358551025), (' coy', -8.802889823913574), ('ote', -0.8035204410552979), (',', -2.7843759059906006), (' because', -4.22916841506958)]"
238,60,carpool,nonIC,exp,Joseph carpooled with the trainer who was scared by the coyote,"Joseph carpooled with the trainer who was scared by the coyote, because", because,-4.850592613220215,"[('Joseph', -9.425392150878906), (' carp', -13.972306251525879), ('ooled', -10.10547924041748), (' with', -1.1394448280334473), (' the', -3.709303379058838), (' trainer', -10.334529876708984), (' who', -3.458251953125), (' was', -2.251271963119507), (' scared', -10.088019371032715), (' by', -4.461359024047852), (' the', -1.052878499031067), (' coy', -9.071751594543457), ('ote', -0.9041954874992371), (',', -2.7146973609924316), (' because', -4.850592613220215)]"
239,60,mock,IC,nonexp,Joseph mocked the trainer who was scared by the coyote,"Joseph mocked the trainer who was scared by the coyote, and", and,-1.612601637840271,"[('Joseph', -9.425392150878906), (' mocked', -17.45826530456543), (' the', -1.5527079105377197), (' trainer', -12.940229415893555), (' who', -2.757244110107422), (' was', -2.613184690475464), (' scared', -8.016342163085938), (' by', -3.546074628829956), (' the', -1.1437132358551025), (' coy', -8.802889823913574), ('ote', -0.8035204410552979), (',', -2.7843759059906006), (' and', -1.612601637840271)]"
240,60,carpool,nonIC,nonexp,Joseph carpooled with the trainer who was scared by the coyote,"Joseph carpooled with the trainer who was scared by the coyote, and", and,-1.4054195880889893,"[('Joseph', -9.425392150878906), (' carp', -13.972306251525879), ('ooled', -10.10547924041748), (' with', -1.1394448280334473), (' the', -3.709303379058838), (' trainer', -10.334529876708984), (' who', -3.458251953125), (' was', -2.251271963119507), (' scared', -10.088019371032715), (' by', -4.461359024047852), (' the', -1.052878499031067), (' coy', -9.071751594543457), ('ote', -0.9041954874992371), (',', -2.7146973609924316), (' and', -1.4054195880889893)]"
