sent_id,item_id,verb,sentence_type,continuation_type,main_sentence,sentence,critical_token,critical_prob,logprob
211,53,blame,IC,nonexp,Natalie blamed the principal who was late to the meeting,"Natalie blamed the principal who was late to the meeting, and", and,-2.740234851837158,"[('atalie', -11.767288208007812), (' blamed', -11.583725929260254), (' the', -1.223807692527771), (' principal', -9.895528793334961), (' who', -4.601592063903809), (' was', -2.593965530395508), (' late', -7.094282150268555), (' to', -1.1988656520843506), (' the', -1.039483666419983), (' meeting', -2.4287357330322266), (',', -1.983504056930542), (' and', -2.740234851837158)]"
212,53,resemble,nonIC,nonexp,Natalie resembled the principal who was late to the meeting,"Natalie resembled the principal who was late to the meeting, and", and,-1.9987428188323975,"[('atalie', -11.767288208007812), (' resembled', -14.434052467346191), (' the', -1.7726433277130127), (' principal', -9.05843448638916), (' who', -4.641704559326172), (' was', -2.463033676147461), (' late', -7.759520053863525), (' to', -1.4965076446533203), (' the', -0.7403786182403564), (' meeting', -4.1850175857543945), (',', -1.300748348236084), (' and', -1.9987428188323975)]"
213,54,help,IC,exp,Alex helped the counselor who was looking for information,"Alex helped the counselor who was looking for information, because", because,-5.2064313888549805,"[(' helped', -9.663599014282227), (' the', -2.66542911529541), (' counselor', -12.136711120605469), (' who', -4.535159111022949), (' was', -1.638668179512024), (' looking', -4.9878644943237305), (' for', -0.8985728025436401), (' information', -5.234288692474365), (',', -3.2628872394561768), (' because', -5.2064313888549805)]"
214,54,greet,nonIC,exp,Alex greeted the counselor who was looking for information,"Alex greeted the counselor who was looking for information, because", because,-6.281254768371582,"[(' greeted', -12.883382797241211), (' the', -2.1352527141571045), (' counselor', -11.053611755371094), (' who', -3.5619771480560303), (' was', -1.4546741247177124), (' looking', -4.26970100402832), (' for', -1.9439266920089722), (' information', -5.935434341430664), (',', -3.03200101852417), (' because', -6.281254768371582)]"
215,54,help,IC,nonexp,Alex helped the counselor who was looking for information,"Alex helped the counselor who was looking for information, and", and,-2.0623810291290283,"[(' helped', -9.663599014282227), (' the', -2.66542911529541), (' counselor', -12.136711120605469), (' who', -4.535159111022949), (' was', -1.638668179512024), (' looking', -4.9878644943237305), (' for', -0.8985728025436401), (' information', -5.234288692474365), (',', -3.2628872394561768), (' and', -2.0623810291290283)]"
216,54,greet,nonIC,nonexp,Alex greeted the counselor who was looking for information,"Alex greeted the counselor who was looking for information, and", and,-1.5716524124145508,"[(' greeted', -12.883382797241211), (' the', -2.1352527141571045), (' counselor', -11.053611755371094), (' who', -3.5619771480560303), (' was', -1.4546741247177124), (' looking', -4.26970100402832), (' for', -1.9439266920089722), (' information', -5.935434341430664), (',', -3.03200101852417), (' and', -1.5716524124145508)]"
217,55,reproach,IC,exp,Tiffany reproached the intern who was negligent and sluggish,"Tiffany reproached the intern who was negligent and sluggish, because", because,-5.231929779052734,"[('iff', -8.703763008117676), ('any', -1.174601674079895), (' repro', -15.788337707519531), ('ached', -0.8943379521369934), (' the', -1.6928950548171997), (' intern', -9.245272636413574), (' who', -4.901852607727051), (' was', -2.4879584312438965), (' negligent', -9.33774471282959), (' and', -2.8489551544189453), (' sluggish', -12.968819618225098), (',', -2.175126314163208), (' because', -5.231929779052734)]"
218,55,study,nonIC,exp,Tiffany studied with the intern who was negligent and sluggish,"Tiffany studied with the intern who was negligent and sluggish, because", because,-5.392097473144531,"[('iff', -8.703763008117676), ('any', -1.174601674079895), (' studied', -10.4468994140625), (' with', -3.1028029918670654), (' the', -3.054290771484375), (' intern', -9.01276969909668), (' who', -5.46827507019043), (' was', -2.2009339332580566), (' negligent', -10.796629905700684), (' and', -2.4899160861968994), (' sluggish', -13.785555839538574), (',', -1.8650869131088257), (' because', -5.392097473144531)]"
219,55,reproach,IC,nonexp,Tiffany reproached the intern who was negligent and sluggish,"Tiffany reproached the intern who was negligent and sluggish, and", and,-1.8331795930862427,"[('iff', -8.703763008117676), ('any', -1.174601674079895), (' repro', -15.788337707519531), ('ached', -0.8943379521369934), (' the', -1.6928950548171997), (' intern', -9.245272636413574), (' who', -4.901852607727051), (' was', -2.4879584312438965), (' negligent', -9.33774471282959), (' and', -2.8489551544189453), (' sluggish', -12.968819618225098), (',', -2.175126314163208), (' and', -1.8331795930862427)]"
220,55,study,nonIC,nonexp,Tiffany studied with the intern who was negligent and sluggish,"Tiffany studied with the intern who was negligent and sluggish, and", and,-1.6195601224899292,"[('iff', -8.703763008117676), ('any', -1.174601674079895), (' studied', -10.4468994140625), (' with', -3.1028029918670654), (' the', -3.054290771484375), (' intern', -9.01276969909668), (' who', -5.46827507019043), (' was', -2.2009339332580566), (' negligent', -10.796629905700684), (' and', -2.4899160861968994), (' sluggish', -13.785555839538574), (',', -1.8650869131088257), (' and', -1.6195601224899292)]"
221,56,pacify,IC,exp,Samuel pacified the neighbor who was irritated by the noise,"Samuel pacified the neighbor who was irritated by the noise, because", because,-5.6172895431518555,"[('uel', -7.956862449645996), (' pac', -15.743494033813477), ('ified', -0.621564507484436), (' the', -1.1654706001281738), (' neighbor', -8.608402252197266), (' who', -2.2417030334472656), (' was', -1.4829485416412354), (' irritated', -9.760671615600586), (' by', -0.8834664225578308), (' the', -0.838339626789093), (' noise', -3.8663482666015625), (',', -1.692832350730896), (' because', -5.6172895431518555)]"
222,56,chat,nonIC,exp,Samuel chatted with the neighbor who was irritated by the noise,"Samuel chatted with the neighbor who was irritated by the noise, because", because,-5.452164173126221,"[('uel', -7.956862449645996), (' ch', -11.157999038696289), ('atted', -2.1074576377868652), (' with', -0.6838116645812988), (' the', -2.647737979888916), (' neighbor', -9.90195369720459), (' who', -2.0330209732055664), (' was', -2.4178714752197266), (' irritated', -9.249220848083496), (' by', -1.0446597337722778), (' the', -0.7525994181632996), (' noise', -3.931758165359497), (',', -1.8423658609390259), (' because', -5.452164173126221)]"
223,56,pacify,IC,nonexp,Samuel pacified the neighbor who was irritated by the noise,"Samuel pacified the neighbor who was irritated by the noise, and", and,-1.4984238147735596,"[('uel', -7.956862449645996), (' pac', -15.743494033813477), ('ified', -0.621564507484436), (' the', -1.1654706001281738), (' neighbor', -8.608402252197266), (' who', -2.2417030334472656), (' was', -1.4829485416412354), (' irritated', -9.760671615600586), (' by', -0.8834664225578308), (' the', -0.838339626789093), (' noise', -3.8663482666015625), (',', -1.692832350730896), (' and', -1.4984238147735596)]"
224,56,chat,nonIC,nonexp,Samuel chatted with the neighbor who was irritated by the noise,"Samuel chatted with the neighbor who was irritated by the noise, and", and,-1.5573886632919312,"[('uel', -7.956862449645996), (' ch', -11.157999038696289), ('atted', -2.1074576377868652), (' with', -0.6838116645812988), (' the', -2.647737979888916), (' neighbor', -9.90195369720459), (' who', -2.0330209732055664), (' was', -2.4178714752197266), (' irritated', -9.249220848083496), (' by', -1.0446597337722778), (' the', -0.7525994181632996), (' noise', -3.931758165359497), (',', -1.8423658609390259), (' and', -1.5573886632919312)]"
225,57,detest,IC,exp,Julie detests the manager who has been demanding and unfair,"Julie detests the manager who has been demanding and unfair, because", because,-5.1771626472473145,"[('ie', -6.097168445587158), (' det', -12.8208589553833), ('ests', -2.009463310241699), (' the', -1.711198329925537), (' manager', -10.695854187011719), (' who', -2.771277904510498), (' has', -2.4625773429870605), (' been', -2.4937169551849365), (' demanding', -7.451245307922363), (' and', -5.374325752258301), (' unfair', -7.660706996917725), (',', -3.8622469902038574), (' because', -5.1771626472473145)]"
226,57,visit,nonIC,exp,Julie visits the manager who has been demanding and unfair,"Julie visits the manager who has been demanding and unfair, because", because,-5.166701316833496,"[('ie', -6.097168445587158), (' visits', -10.304295539855957), (' the', -1.4152860641479492), (' manager', -9.669831275939941), (' who', -4.474554061889648), (' has', -2.3571791648864746), (' been', -1.473978877067566), (' demanding', -7.76495885848999), (' and', -5.912904262542725), (' unfair', -8.354988098144531), (',', -4.128103733062744), (' because', -5.166701316833496)]"
227,57,detest,IC,nonexp,Julie detests the manager who has been demanding and unfair,"Julie detests the manager who has been demanding and unfair, and", and,-1.5750967264175415,"[('ie', -6.097168445587158), (' det', -12.8208589553833), ('ests', -2.009463310241699), (' the', -1.711198329925537), (' manager', -10.695854187011719), (' who', -2.771277904510498), (' has', -2.4625773429870605), (' been', -2.4937169551849365), (' demanding', -7.451245307922363), (' and', -5.374325752258301), (' unfair', -7.660706996917725), (',', -3.8622469902038574), (' and', -1.5750967264175415)]"
228,57,visit,nonIC,nonexp,Julie visits the manager who has been demanding and unfair,"Julie visits the manager who has been demanding and unfair, and", and,-1.5161733627319336,"[('ie', -6.097168445587158), (' visits', -10.304295539855957), (' the', -1.4152860641479492), (' manager', -9.669831275939941), (' who', -4.474554061889648), (' has', -2.3571791648864746), (' been', -1.473978877067566), (' demanding', -7.76495885848999), (' and', -5.912904262542725), (' unfair', -8.354988098144531), (',', -4.128103733062744), (' and', -1.5161733627319336)]"
229,58,thank,IC,exp,Ethan thanked the host who was organizing the event,"Ethan thanked the host who was organizing the event, because", because,-6.500699996948242,"[('than', -10.508368492126465), (' thanked', -9.551915168762207), (' the', -1.8163902759552002), (' host', -6.072253227233887), (' who', -4.554727554321289), (' was', -2.5829057693481445), (' organizing', -7.626193046569824), (' the', -0.4773666262626648), (' event', -1.2116448879241943), (',', -1.8007023334503174), (' because', -6.500699996948242)]"
230,58,ran,nonIC,exp,Ethan ran into the host who was organizing the event,"Ethan ran into the host who was organizing the event, because", because,-6.652836799621582,"[('than', -10.508368492126465), (' ran', -9.096035957336426), (' into', -2.796865463256836), (' the', -2.3493404388427734), (' host', -9.321640014648438), (' who', -5.819275379180908), (' was', -1.5253154039382935), (' organizing', -9.107220649719238), (' the', -1.3972877264022827), (' event', -1.9924163818359375), (',', -1.9104642868041992), (' because', -6.652836799621582)]"
231,58,thank,IC,nonexp,Ethan thanked the host who was organizing the event,"Ethan thanked the host who was organizing the event, and", and,-2.089643716812134,"[('than', -10.508368492126465), (' thanked', -9.551915168762207), (' the', -1.8163902759552002), (' host', -6.072253227233887), (' who', -4.554727554321289), (' was', -2.5829057693481445), (' organizing', -7.626193046569824), (' the', -0.4773666262626648), (' event', -1.2116448879241943), (',', -1.8007023334503174), (' and', -2.089643716812134)]"
232,58,ran,nonIC,nonexp,Ethan ran into the host who was organizing the event,"Ethan ran into the host who was organizing the event, and", and,-1.837071180343628,"[('than', -10.508368492126465), (' ran', -9.096035957336426), (' into', -2.796865463256836), (' the', -2.3493404388427734), (' host', -9.321640014648438), (' who', -5.819275379180908), (' was', -1.5253154039382935), (' organizing', -9.107220649719238), (' the', -1.3972877264022827), (' event', -1.9924163818359375), (',', -1.9104642868041992), (' and', -1.837071180343628)]"
233,59,congratulate,IC,exp,Grace congratulates the conductor who has recently won the award,"Grace congratulates the conductor who has recently won the award, because", because,-6.4126877784729,"[('ace', -7.673612594604492), (' congrat', -13.870767593383789), ('ulates', -0.004834628663957119), (' the', -2.186041831970215), (' conductor', -9.442249298095703), (' who', -2.984912872314453), (' has', -3.268669366836548), (' recently', -5.897891044616699), (' won', -2.9909491539001465), (' the', -0.575117826461792), (' award', -2.2661688327789307), (',', -2.5440945625305176), (' because', -6.4126877784729)]"
234,59,work,nonIC,exp,Grace works with the conductor who has recently won the award,"Grace works with the conductor who has recently won the award, because", because,-5.539213180541992,"[('ace', -7.673612594604492), (' works', -9.380548477172852), (' with', -1.7843637466430664), (' the', -2.231276035308838), (' conductor', -10.966707229614258), (' who', -3.9163196086883545), (' has', -3.0382699966430664), (' recently', -6.158588409423828), (' won', -4.817241191864014), (' the', -0.8188227415084839), (' award', -2.6765735149383545), (',', -2.1188817024230957), (' because', -5.539213180541992)]"
235,59,congratulate,IC,nonexp,Grace congratulates the conductor who has recently won the award,"Grace congratulates the conductor who has recently won the award, and", and,-2.217184543609619,"[('ace', -7.673612594604492), (' congrat', -13.870767593383789), ('ulates', -0.004834628663957119), (' the', -2.186041831970215), (' conductor', -9.442249298095703), (' who', -2.984912872314453), (' has', -3.268669366836548), (' recently', -5.897891044616699), (' won', -2.9909491539001465), (' the', -0.575117826461792), (' award', -2.2661688327789307), (',', -2.5440945625305176), (' and', -2.217184543609619)]"
236,59,work,nonIC,nonexp,Grace works with the conductor who has recently won the award,"Grace works with the conductor who has recently won the award, and", and,-1.611570119857788,"[('ace', -7.673612594604492), (' works', -9.380548477172852), (' with', -1.7843637466430664), (' the', -2.231276035308838), (' conductor', -10.966707229614258), (' who', -3.9163196086883545), (' has', -3.0382699966430664), (' recently', -6.158588409423828), (' won', -4.817241191864014), (' the', -0.8188227415084839), (' award', -2.6765735149383545), (',', -2.1188817024230957), (' and', -1.611570119857788)]"
237,60,mock,IC,exp,Joseph mocked the trainer who was scared by the coyote,"Joseph mocked the trainer who was scared by the coyote, because", because,-5.744642734527588,"[(' mocked', -12.635422706604004), (' the', -1.6712424755096436), (' trainer', -10.560861587524414), (' who', -3.154456615447998), (' was', -2.4810407161712646), (' scared', -8.270164489746094), (' by', -3.703968048095703), (' the', -1.4530688524246216), (' coy', -8.853382110595703), ('ote', -0.29086074233055115), (',', -2.0439372062683105), (' because', -5.744642734527588)]"
238,60,carpool,nonIC,exp,Joseph carpooled with the trainer who was scared by the coyote,"Joseph carpooled with the trainer who was scared by the coyote, because", because,-5.630821228027344,"[(' car', -9.746220588684082), ('pool', -5.434363842010498), ('ed', -0.74117112159729), (' with', -1.555830717086792), (' the', -2.90842342376709), (' trainer', -9.19184398651123), (' who', -4.545802116394043), (' was', -1.6112725734710693), (' scared', -7.73641300201416), (' by', -4.165710926055908), (' the', -1.0857280492782593), (' coy', -8.302797317504883), ('ote', -0.4029565751552582), (',', -2.3317484855651855), (' because', -5.630821228027344)]"
239,60,mock,IC,nonexp,Joseph mocked the trainer who was scared by the coyote,"Joseph mocked the trainer who was scared by the coyote, and", and,-2.4214539527893066,"[(' mocked', -12.635422706604004), (' the', -1.6712424755096436), (' trainer', -10.560861587524414), (' who', -3.154456615447998), (' was', -2.4810407161712646), (' scared', -8.270164489746094), (' by', -3.703968048095703), (' the', -1.4530688524246216), (' coy', -8.853382110595703), ('ote', -0.29086074233055115), (',', -2.0439372062683105), (' and', -2.4214539527893066)]"
240,60,carpool,nonIC,nonexp,Joseph carpooled with the trainer who was scared by the coyote,"Joseph carpooled with the trainer who was scared by the coyote, and", and,-2.0067062377929688,"[(' car', -9.746220588684082), ('pool', -5.434363842010498), ('ed', -0.74117112159729), (' with', -1.555830717086792), (' the', -2.90842342376709), (' trainer', -9.19184398651123), (' who', -4.545802116394043), (' was', -1.6112725734710693), (' scared', -7.73641300201416), (' by', -4.165710926055908), (' the', -1.0857280492782593), (' coy', -8.302797317504883), ('ote', -0.4029565751552582), (',', -2.3317484855651855), (' and', -2.0067062377929688)]"
